rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_position_deviation,reward_center_penalty,reward_horizontal_speed,reward_slow_penalty,reward_zigzag_bonus,reward_accel_change,reward_action_bonus,reward_survival,reward_legs_penalty,reward_vertical_bias
0,2,-979.825077,82,1496,landed_centered,-0.0064029694,-0.042739347,1.5015245e-14,-4.356862e-14,0.00023969355,1.9915929e-12,1.0,1.0,4.134203333873302,-820.0,3.876403075875737,-164.0,0.0,0.6724042045534588,27.400000000000006,4.099999999999993,-12.0,-24.008087508380413
0,1,-1221.607764,105,1736,crashed,0.04019928,-0.02673718,0.1488278,-0.6798752,-0.19343422,5.0890465,1.0,0.0,22.973513061879203,-1050.0,19.475336246658117,-210.0,0.0,1.015692476183176,24.000000000000007,5.249999999999989,-9.0,-25.322306096553802
0,6,11.785953,107,1736,crashed,-0.4038824,-0.11927074,-0.9155224,-0.7550693,-0.08081108,4.550871,1.0,0.0,182.74212922528386,-240.0,60.60519564151764,0.0,0.0,1.444550096988678,40.69999999999999,5.349999999999989,-9.0,-30.055921647697687
0,0,-396.250103,82,1776,landed_off_centered,0.22388001,-0.027528074,0.1509939,-0.6171957,-0.082232796,4.132044,1.0,1.0,75.71475267782807,-350.0,33.11518329381943,-150.0,0.0,0.7409492284059525,25.600000000000005,4.099999999999993,-12.0,-23.520988553762436
0,4,138.076048,117,1800,crashed,-0.4835287,-0.1341226,-0.75070524,-0.76653343,-0.012028315,4.733176,1.0,0.0,245.47972948104143,-190.0,72.05698731541634,0.0,0.0,1.3967441320419312,46.199999999999974,5.849999999999987,-9.0,-33.90741316974163
0,5,364.928784,93,1880,out_of_bounds,-1.0132647,0.7408343,-1.6296768,-1.2659886,1.3122118,0.27594763,0.0,0.0,325.1802063435316,-120.0,152.39496493339539,0.0,0.0,1.1870835423469543,21.30000000000001,4.6499999999999915,0.0,-19.783470675349236
0,3,-25.59382,66,1968,crashed,0.38175136,-0.055173244,0.86440456,-0.72968674,-0.5161144,4.4001837,1.0,0.0,97.0679634809494,-180.0,57.32636523246765,0.0,0.0,0.7449741363525391,27.60000000000001,3.2999999999999963,-6.0,-25.63312328606844
0,2,-80.536005,97,2272,landed_off_centered,-0.36598772,-0.1451324,-0.7647239,-0.9639048,0.3085327,4.54362,1.0,1.0,137.39135800674558,-270.0,54.928422033786774,0.0,0.0,1.0478814244270325,31.600000000000012,4.849999999999991,-15.0,-25.353666573762894
0,4,132.270919,70,2360,crashed,0.6419237,-0.05861563,1.4025557,-0.7679416,-0.61036265,3.642831,1.0,0.0,170.13057202100754,-120.0,96.1564062833786,0.0,0.0,0.905164361000061,16.000000000000007,3.4999999999999956,-9.0,-25.421223647892475
0,1,-298.750624,86,2424,crashed,-0.35490078,0.065996945,-0.37216908,0.14487754,1.8530023,1.2943963,0.0,1.0,98.2807570360601,-380.0,54.18560457229614,-64.0,0.0,1.3421977758407593,24.500000000000007,4.299999999999993,-15.0,-22.359182983636856
0,0,292.261336,82,2432,crashed,-0.90922344,0.047785815,-1.9907761,-0.3310628,2.5762322,4.183993,0.0,0.0,264.67467579990625,-110.0,136.44733905792236,0.0,0.0,1.3778205513954163,21.400000000000016,4.099999999999993,-3.0,-22.738499902188778
0,5,-556.600135,72,2456,crashed,0.14454384,-0.019153144,0.30917567,-0.6079107,0.3079384,-5.0486345,0.0,1.0,42.901431273669004,-490.0,21.08927996456623,-142.0,0.0,0.7464806064963341,37.499999999999986,3.599999999999995,-6.0,-24.437326602637768
0,7,412.929563,148,2504,out_of_bounds,-0.9685175,0.07370618,-0.1334776,0.033379816,0.56082463,0.39513284,0.0,0.0,481.54565815627575,-220.0,144.28813628852367,-2.0,0.0,2.2923263609409332,42.400000000000006,7.399999999999982,-6.0,-36.99655827507377
0,6,417.390435,101,2544,out_of_bounds,-1.0149733,0.21930686,-1.5780576,-1.5401051,1.3013058,0.37217236,0.0,0.0,367.64875616133213,-120.0,152.57532596588135,0.0,0.0,1.2205941677093506,37.39999999999999,5.04999999999999,0.0,-26.504241354763508
0,3,-1200.057152,102,2784,landed_centered,0.010849667,-0.042741276,-8.766506e-08,7.553421e-08,-0.0007941493,3.9672577e-07,1.0,1.0,17.11039051692933,-1020.0,7.043388223151055,-204.0,0.0,0.8296753806062043,37.8,5.09999999999999,-15.0,-28.940606016665697
0,2,73.852936,68,2816,crashed,0.5404274,0.21075433,0.22293368,0.13702652,-1.6075993,-0.9109293,1.0,0.0,142.17849358916283,-140.0,80.93383008241653,-2.0,0.0,1.4650791883468628,23.000000000000007,3.399999999999996,-15.0,-20.124467082321644
0,4,-484.756615,67,2896,landed_centered,0.15434189,-0.041714277,-2.6348507e-08,-2.995997e-08,0.012852649,1.1928182e-07,1.0,1.0,43.79732958227396,-410.0,22.538657674973123,-134.0,0.0,0.7036021947860718,25.900000000000013,3.349999999999996,-12.0,-25.046204075217247
0,0,79.847391,79,3064,crashed,-0.56476486,-0.30691263,-0.15125856,0.052575376,0.47522214,-0.49216062,1.0,1.0,165.2391126677394,-160.0,83.31416596472263,-2.0,0.0,1.5190997123718262,32.50000000000001,3.949999999999994,-15.0,-29.67498742043972
0,5,23.078561,83,3120,crashed,0.511335,-0.06047905,0.06866077,0.064742066,-1.3994253,-0.35759452,1.0,0.0,153.10021241754293,-200.0,77.05802410840988,-2.0,0.0,1.6500868797302246,25.700000000000006,4.149999999999993,-12.0,-24.579762868583202
0,7,46.12362,79,3136,crashed,0.49978894,-0.0031301999,0.7060145,-0.75324374,-1.2622844,-6.4095125,1.0,0.0,147.55323130637407,-180.0,75.55443871021271,0.0,0.0,0.9306526780128479,31.600000000000016,3.949999999999994,-9.0,-24.464702889323235
0,1,-7.447056,92,3160,crashed,-0.4843751,-0.0443329,-0.6845051,-0.27310607,2.7815478,3.331203,0.0,0.0,167.05300087481737,-230.0,72.73231890797615,-4.0,0.0,1.744563341140747,26.30000000000001,4.599999999999992,-21.0,-24.876938719302416
0,6,139.971323,105,3384,crashed,0.733774,0.0035929894,1.205056,0.13019651,-2.0393524,-1.5441374,1.0,0.0,246.22046596556902,-220.0,110.73236161470413,0.0,0.0,1.499073088169098,43.79999999999998,5.249999999999989,-18.0,-29.530578047037125
0,2,115.349299,77,3432,crashed,0.61062586,-0.16323687,1.1576322,-0.8146709,-0.48462984,4.2639914,1.0,1.0,173.8167720362544,-140.0,91.49548745155334,0.0,0.0,0.9450652599334717,24.200000000000006,3.8499999999999943,-12.0,-26.958025492727757
0,0,-844.261005,74,3656,crashed,0.058009338,0.005388925,-0.2256473,-0.0005926825,0.94086224,0.62542975,0.0,1.0,36.2897521443665,-740.0,17.38541116565466,-148.0,0.0,0.691393943503499,18.500000000000007,3.699999999999995,-9.0,-23.827562533318996
0,3,272.458211,109,3656,out_of_bounds,1.0069616,0.083446175,1.6394196,-1.7258035,-1.8202403,-0.07749128,0.0,0.0,332.9947643056512,-220.0,151.93503457307816,0.0,0.0,1.4698315262794495,30.10000000000002,5.449999999999989,0.0,-29.491418931633234
0,4,-454.461751,107,3752,landed_off_centered,0.2860446,-0.08536927,0.60542697,-1.0825489,-0.33430222,-4.8216887,1.0,1.0,108.0731605682522,-460.0,43.35757714509964,-154.0,0.0,1.0120811760425568,41.299999999999976,5.349999999999989,-12.0,-27.55457017943263
0,5,136.898315,86,3808,landed_off_centered,0.60801905,-0.019150462,0.4192725,-0.45178217,-0.084727935,4.614169,1.0,1.0,201.39174292981625,-150.0,90.29922860860825,0.0,0.0,1.1704701483249664,28.10000000000001,4.299999999999993,-15.0,-23.363126434385777
0,6,-12.879181,71,3952,crashed,0.3810872,0.079914674,-0.21689384,-0.07601784,0.28681025,1.0839753,0.0,1.0,109.83025970309973,-180.0,55.828096985816956,-2.0,0.0,1.3016188740730286,23.60000000000001,3.5499999999999954,-3.0,-21.98915635049343
0,7,-1018.543913,111,4024,crashed,-0.21077904,0.033284508,-0.19951646,0.116328806,1.6496247,0.7956722,0.0,1.0,36.54130421637092,-920.0,34.45454359357245,-158.0,0.0,2.0715040736831725,17.700000000000014,5.549999999999988,-15.0,-21.861264906823635
0,1,-189.701503,120,4120,crashed,-0.57293844,-0.12876147,-1.6249897,-0.25098404,2.1678674,0.94135064,0.0,1.0,199.5637272745371,-370.0,86.55434766411781,-114.0,0.0,1.8581066727638245,52.79999999999995,5.999999999999987,-15.0,-37.47768485173583
0,4,21.097963,61,4240,landed_off_centered,-0.40388465,0.11318358,-0.35205013,-0.008773779,-0.013768421,1.5858378,1.0,1.0,101.04943124949932,-140.0,59.44240081310272,0.0,0.0,0.7028893828392029,25.300000000000008,3.049999999999997,-6.0,-22.446758083999157
0,2,62.099513,105,4272,crashed,0.515319,-0.10393845,0.19016133,0.009378001,0.07405044,-5.461026e-08,0.0,1.0,209.63553247228265,-220.0,76.52788046002388,-2.0,0.0,1.1316667199134827,27.900000000000006,5.249999999999989,-12.0,-24.345566172152758
0,5,-188.090375,63,4312,landed_off_centered,-0.21898703,-0.024561372,0.05276633,-0.9114629,-0.1408682,-5.3292847,1.0,1.0,59.979288212955,-250.0,31.80697952210903,-20.0,0.0,0.7202719151973724,23.400000000000006,3.149999999999997,-12.0,-25.146914333105087
0,3,-40.002838,90,4376,landed_off_centered,0.3984847,-0.022405054,0.053287894,0.004446307,0.12975626,0.016279232,1.0,1.0,142.65833108499646,-240.0,58.69729594886303,-2.0,0.0,0.9747163355350494,33.00000000000001,4.499999999999992,-15.0,-22.833181619644165
0,0,464.176915,116,4584,out_of_bounds,-1.0052918,-0.30308303,-1.3323497,-1.7256677,0.66627914,0.033918835,0.0,0.0,427.2388787418604,-130.0,150.69198751449585,0.0,0.0,1.2521193027496338,46.39999999999999,5.799999999999987,0.0,-37.206070978194475
0,7,125.998298,70,4584,crashed,0.6150047,-0.081340306,1.5856236,-0.49439332,-0.43211415,0.34536722,1.0,0.0,163.43776684999466,-120.0,92.30284178256989,0.0,0.0,1.1813399195671082,20.20000000000001,3.4999999999999956,-9.0,-25.623650431632996
0,6,-246.152551,80,4592,landed_off_centered,0.2545639,-0.06293395,0.6168977,-0.9642944,-0.26611555,-5.541356,1.0,1.0,80.95594654977322,-320.0,38.27568754553795,-50.0,0.0,0.7945297956466675,34.400000000000006,3.999999999999994,-9.0,-25.578714568167925
0,4,-578.190269,83,4904,crashed,0.3054286,-0.05127982,1.5461948,-0.23276004,-2.141826,-0.8962167,0.0,0.0,50.048110101604834,-580.0,47.11822776310146,-92.0,0.0,1.707163980230689,21.20000000000001,4.149999999999993,-6.0,-24.413770578801632
0,1,-309.959673,103,4944,crashed,-0.3082889,0.08508819,0.5014101,-0.24990866,0.23310164,-1.7361317,0.0,1.0,122.89443651586771,-360.0,47.25478845834732,-120.0,5.0,1.6469590961933136,20.5,5.14999999999999,-12.0,-20.40585720911622
0,2,209.158056,86,4960,crashed,-0.7375208,0.2207604,-0.20441791,0.14871168,1.535745,0.908642,0.0,1.0,233.18071215599775,-140.0,110.5446105003357,-2.0,0.0,1.9783182740211487,32.900000000000006,4.299999999999993,-12.0,-19.74558489397168
0,0,-156.596582,61,5072,crashed,0.276958,-0.021924403,0.52180326,-0.66606325,-0.14103279,4.4330807,1.0,0.0,63.19148815050721,-240.0,41.12132039666176,0.0,0.0,0.5880055725574493,9.700000000000006,3.049999999999997,-9.0,-25.2473963201046
0,3,387.317993,101,5184,out_of_bounds,-1.0045253,0.86429447,-1.6112139,-0.7598401,0.71864384,0.11232613,0.0,0.0,357.53665831685066,-130.0,150.61632227897644,0.0,0.0,1.337930142879486,17.300000000000004,5.04999999999999,0.0,-14.522918045520782
0,5,229.855518,109,5184,landed_off_centered,0.6099636,0.1832687,-0.22526261,-0.048964016,0.34302127,-0.054586597,1.0,1.0,278.29016844928265,-150.0,90.06677490472794,-2.0,0.0,1.4565525650978088,47.19999999999999,5.449999999999989,-12.0,-28.607977643609047
0,7,147.917581,76,5192,crashed,0.644866,-0.0014459873,0.9543086,-0.28204456,-0.4055972,3.498399,1.0,0.0,186.31742992252111,-120.0,96.15173637866974,0.0,0.0,1.1259735822677612,16.000000000000007,3.7999999999999945,-12.0,-23.4775585308671
0,1,-882.739043,76,5552,crashed,0.097038075,-0.009921231,0.08901239,-0.29693386,-0.45798445,3.5523376,1.0,0.0,22.18303527869284,-760.0,15.00904230773449,-152.0,0.0,0.7082592472434044,20.200000000000006,3.7999999999999945,-9.0,-23.63937935233116
0,4,336.205956,90,5624,crashed,-0.9326555,-0.2674039,-1.5037252,-1.2266462,0.3048947,3.3676941,0.0,0.0,313.8276159018278,-110.0,139.3924663066864,0.0,0.0,1.114181399345398,24.600000000000012,4.499999999999992,-9.0,-28.22830755263567
0,3,13.128652,65,5704,crashed,0.44076854,0.019703232,0.1480854,-0.40473354,0.04113639,4.262182,1.0,0.0,112.18258048593998,-150.0,65.1566624045372,-2.0,0.0,1.2832185626029968,19.400000000000002,3.2499999999999964,-12.0,-24.14380993694067
0,2,-491.585892,96,5728,crashed,-0.39541262,0.019609317,-0.7994795,0.012194394,2.261403,4.349645,0.0,0.0,92.02976976707578,-550.0,60.10446608066559,-92.0,0.0,1.6373390406370163,26.700000000000014,4.799999999999991,-12.0,-22.857466753572226
0,6,625.144527,154,5824,landed_off_centered,-0.9166991,-0.1447787,-0.0611135,-0.9311835,-0.19502996,-5.527568,1.0,1.0,626.409994378686,-140.0,136.10112950205803,-2.0,0.0,1.7025112211704254,47.499999999999986,7.699999999999981,-9.0,-43.269108295440674
0,0,306.923301,107,5928,crashed,-0.8985319,0.04414359,-1.518472,-0.12402272,2.1080813,0.40348464,0.0,0.0,325.7555252611637,-160.0,135.30817621946335,0.0,0.0,1.2152531147003174,32.900000000000006,5.349999999999989,-3.0,-30.60565362498164
0,7,315.014565,117,6128,crashed,0.8446697,-0.14416654,0.3734086,-0.13567694,-0.20984331,2.9264216,1.0,0.0,358.8570644855499,-170.0,126.10106921195984,0.0,0.0,1.9020429849624634,32.7,5.849999999999987,-12.0,-28.39561178535223
0,5,260.947516,120,6144,crashed,-0.86089253,-0.22504352,-1.3498104,-0.013995152,2.1021917,0.7428993,0.0,1.0,343.53845100849867,-200.0,129.68937677145004,0.0,0.0,1.3335274159908295,37.5,5.999999999999987,-27.0,-30.113838735967875
0,1,-665.134847,77,6168,crashed,0.1671793,0.005629859,0.46045703,-0.006257334,-0.96661454,-1.2765124,1.0,0.0,35.54885718412697,-620.0,26.094175964593887,-114.0,0.0,0.8639660626649857,35.3,3.8499999999999943,-9.0,-23.791845999658108
0,3,-40.918512,67,6240,landed_off_centered,-0.349755,-0.029916778,-1.0208973e-09,2.3554125e-09,-0.0736514,3.5721688e-09,1.0,1.0,97.81908172369003,-180.0,51.00135862980436,-2.0,0.0,0.9949411451816559,24.700000000000006,3.349999999999996,-12.0,-24.783893704414368
0,4,-56.941204,77,6240,landed_off_centered,-0.35688987,-0.016342225,0.19541357,-0.55089504,-0.03377939,-4.380859,1.0,1.0,110.21670039743185,-210.0,52.998264104127884,-2.0,0.0,1.2806954383850098,22.40000000000001,3.8499999999999943,-12.0,-23.686863780021667
0,2,168.451416,87,6424,crashed,0.6927532,-0.054117132,1.2220137,-0.5597736,-0.42488906,3.8503819,1.0,0.0,219.08944661915302,-150.0,103.62443989515305,0.0,0.0,1.095465064048767,23.100000000000012,4.3499999999999925,-9.0,-23.807935521006584
0,0,-94.272886,72,6504,crashed,-0.3255942,-0.046735156,-0.51525563,-0.74626803,0.28681737,-5.1435933,0.0,1.0,91.86764631420374,-230.0,48.64194709062576,0.0,0.0,0.5897854268550873,24.90000000000001,3.599999999999995,-9.0,-24.872265219688416
0,6,41.89947,102,6640,crashed,0.48025972,0.17857684,-0.0073344037,-0.317058,-0.16026603,3.5613613,1.0,0.0,189.3202838152647,-220.0,71.3422395773232,-2.0,0.0,1.4494407773017883,28.800000000000015,5.09999999999999,-9.0,-23.112493865191936
0,5,-249.296943,65,6664,landed_off_centered,-0.24285617,-0.05661266,-0.7221982,-0.114713766,0.23389871,-4.1329884e-08,1.0,1.0,58.69765183702111,-310.0,36.46244031190872,-18.0,0.0,0.7135361433029175,17.300000000000008,3.2499999999999964,-12.0,-25.720570970326662
0,1,-1008.673135,88,6872,crashed,0.094137,-0.027862491,0.07506744,-0.5971031,0.18034253,-4.2594314,0.0,1.0,39.05988314561546,-880.0,13.963131762109697,-176.0,0.0,0.8143977713771164,21.10000000000001,4.399999999999992,-9.0,-23.01054797321558
0,7,440.793069,117,7064,out_of_bounds,-1.0072589,-0.095924295,-1.8697506,-1.0564578,1.5880097,4.0109153,0.0,1.0,417.87870575487614,-130.0,151.4604423046112,0.0,0.0,1.6329455971717834,33.60000000000001,5.849999999999987,-6.0,-33.629024628549814
0,3,294.443131,109,7112,landed_off_centered,-0.69605404,-0.08085547,-0.5089747,-0.8530963,-0.1514012,4.891724,1.0,1.0,321.1624702066183,-130.0,103.07217699289322,0.0,0.0,0.8577345609664917,33.40000000000001,5.449999999999989,-12.0,-27.499250281602144
0,2,-1099.191186,92,7160,landed_centered,-0.0054216385,-0.042672325,-5.6177584e-12,7.337092e-13,-0.0011509592,2.5423e-11,1.0,1.0,2.47062606466352,-920.0,2.51832637203303,-184.0,0.0,0.5888562551990617,34.7,4.599999999999992,-12.0,-28.068995106965303
0,0,-80.217953,91,7232,crashed,-0.26538983,-0.032195512,-0.3501668,-0.05385446,-1.5084221,-0.5792149,1.0,0.0,138.4488107562065,-190.0,43.30482379999012,-74.0,0.0,1.7799612926319242,29.20000000000001,4.549999999999992,-9.0,-24.501549243927002
0,5,-977.212695,88,7368,landed_centered,-0.108417414,-0.040165033,-0.16740708,-0.80276364,0.0229063,-4.9345694,1.0,1.0,31.043718688189983,-840.0,16.1561291962862,-176.0,0.0,0.5720621980726719,22.900000000000013,4.399999999999992,-12.0,-24.284605115652084
0,4,-31.095749,142,7376,crashed,0.768664,-0.19935961,0.41679278,0.3123807,-1.5488038,-1.8831413,1.0,0.0,306.0085118152201,-370.0,115.61787948012352,-86.0,0.0,2.7592528015375137,40.89999999999997,7.099999999999983,-12.0,-35.48139301687479
0,6,-624.650723,111,7528,crashed,-0.14497824,-0.0045413994,-0.11907836,-0.16597922,-0.5680329,2.7389474,1.0,0.0,86.16185596399009,-520.0,23.639584409655072,-222.0,0.0,1.1554140131920576,37.79999999999998,5.549999999999988,-9.0,-27.957577407360077
0,1,-991.19154,86,7560,crashed,-0.014092445,-0.021479871,-0.26988944,-0.21748355,0.2680092,-1.7120295,0.0,0.0,26.007104502990842,-860.0,19.463948442135006,-158.0,0.0,1.3280378659255803,29.00000000000001,4.299999999999993,-30.0,-23.29063043743372
0,7,3.38051,91,7792,crashed,-0.56141293,-0.0059536006,-1.0889249,-0.17402962,0.80110025,-1.6725801,0.0,0.0,167.36770816147327,-250.0,84.83186995983124,0.0,0.0,1.1003564596176147,24.700000000000017,4.549999999999992,-6.0,-23.169424317777157
0,0,249.243627,91,7960,landed_off_centered,0.7141552,-0.05939976,1.0378172,-0.8790584,-0.041610166,-4.691619,1.0,1.0,261.01368130743504,-120.0,106.31618797779083,0.0,0.0,0.8840454816818237,30.70000000000001,4.549999999999992,-9.0,-25.220288045704365
0,3,240.538851,113,8016,crashed,0.7183992,-0.044750717,0.12181151,0.027886335,-0.62236387,-0.35634243,1.0,0.0,301.4301120042801,-170.0,107.85002589225769,-2.0,0.0,1.8772586584091187,34.399999999999984,5.649999999999988,-9.0,-29.66854565963149
0,2,445.485508,110,8040,out_of_bounds,-0.98107994,-0.21328424,-1.2856007,-1.2294514,0.536219,3.2824452,1.0,0.0,414.1009913533926,-110.0,146.8383332490921,0.0,0.0,1.0863806009292603,31.700000000000014,5.4999999999999885,-15.0,-28.74019732326269
0,5,-92.724135,86,8056,landed_off_centered,0.3672617,-0.089614384,0.18824646,0.005844282,-0.14059347,0.18037175,1.0,1.0,120.09820720553398,-250.0,54.5786691904068,-2.0,0.0,1.0348515510559082,21.800000000000015,4.299999999999993,-18.0,-24.5358627140522
0,4,-190.800934,99,8168,crashed,-0.36889777,0.120295726,0.13245112,-0.4653368,-0.10404271,-4.4590464,0.0,1.0,130.94154727458954,-340.0,55.19956648349762,-38.0,0.0,1.6316585540771484,32.999999999999986,4.94999999999999,-15.0,-23.523706037551165
1,1,-324.651418,86,8248,crashed,-0.26279217,-0.03405253,-0.5424806,-0.53232473,0.4521511,-4.1837516,0.0,1.0,86.93171416968107,-340.0,39.665986716747284,-124.0,0.0,0.881475567817688,40.7,4.299999999999993,-9.0,-24.130594830960035
1,6,159.406877,108,8392,crashed,0.7557451,0.08296359,1.9780174,-0.48617253,-2.566112,-1.6627935,0.0,0.0,262.8110950663686,-210.0,113.42150348424911,0.0,0.0,1.8865437805652618,26.100000000000012,5.399999999999989,-9.0,-31.212265629321337
1,5,98.616013,64,8568,crashed,0.6018969,0.026950488,1.2423975,-0.046195284,-2.022421,-4.528164,1.0,0.0,143.47275832295418,-120.0,90.602294921875,0.0,0.0,1.1096765995025635,16.900000000000006,3.1999999999999966,-12.0,-24.668716855347157
1,7,-1012.405723,97,8568,crashed,-0.1289343,-0.010108127,-0.26639706,-0.3482837,0.45935902,-3.8618999,0.0,1.0,27.806240958860144,-890.0,19.873708689585328,-174.0,0.0,1.1059879213571548,29.50000000000001,4.849999999999991,-9.0,-22.541660830378532
1,2,-49.067258,71,8608,crashed,-0.41161805,-0.06513497,-0.90265495,-0.2502259,1.2134291,5.751952,0.0,1.0,103.94391282647848,-210.0,62.48802661895752,0.0,0.0,0.8424751162528992,21.80000000000001,3.5499999999999954,-6.0,-25.691673047840595
1,3,-431.723946,74,8608,crashed,0.21243611,-0.034461405,0.68790543,-0.90855706,-0.48297298,4.5865335,1.0,0.0,54.45072381570935,-420.0,32.44689980149269,-96.0,0.0,0.8510531336069107,26.300000000000008,3.699999999999995,-9.0,-24.47262244671583
1,1,67.087003,61,8736,crashed,0.5365551,0.17951311,1.0462959,-0.1616082,-1.4730883,-6.256646,1.0,0.0,118.20946854352951,-130.0,80.96170884370804,0.0,0.0,1.139284610748291,27.1,3.049999999999997,-12.0,-21.373458802700043
1,4,303.083688,88,8872,out_of_bounds,-1.0027461,0.93984264,-1.8430302,-1.1620699,2.0255156,0.6500451,0.0,0.0,278.9117192849517,-150.0,150.90522623062134,0.0,0.0,1.5051668286323547,33.7,4.399999999999992,0.0,-16.338424306362867
1,0,502.526017,123,8944,out_of_bounds,-0.95551527,0.05069569,0.041513212,-0.01165308,-0.39853036,-2.696433e-09,1.0,0.0,477.1489774286747,-130.0,141.24039055034518,-2.0,0.0,1.7968117594718933,47.69999999999998,6.149999999999986,-6.0,-33.51016233488917
1,5,335.681338,95,9328,out_of_bounds,-0.9765504,0.074758254,-0.5534426,-0.48609576,2.3623266,6.262192,0.0,0.0,320.6248646751046,-140.0,145.7813326716423,0.0,0.0,1.9098643064498901,24.80000000000001,4.749999999999991,0.0,-22.184723895043135
1,6,173.883161,119,9344,crashed,-0.4889061,-0.05307225,0.07205586,-0.35559338,-0.45844805,3.8381221,1.0,0.0,312.8660892471671,-140.0,73.1924788793549,-72.0,0.0,1.3058024598285556,30.800000000000015,5.949999999999987,-12.0,-26.231209855526686
1,3,32.240854,97,9384,crashed,0.4055109,-0.08746278,0.6699734,-0.8620768,-0.018688526,-4.752764,0.0,1.0,162.26663064211607,-210.0,60.506708681583405,0.0,0.0,1.0179272592067719,45.69999999999999,4.849999999999991,-6.0,-26.10041267052293
1,2,-18.093141,122,9584,crashed,0.6623844,-0.0029638673,1.4667077,-0.2999619,-1.3800452,-4.2523975,1.0,0.0,239.07950303331017,-320.0,100.38082432746887,-36.0,0.0,1.6523723304271698,31.100000000000016,6.099999999999986,-12.0,-28.405840791761875
1,1,407.834198,117,9672,out_of_bounds,-1.0010024,0.26283655,-1.4559108,-1.3945292,1.007791,0.4484819,0.0,0.0,398.3314623013139,-150.0,150.51901370286942,0.0,0.0,1.387374460697174,30.300000000000008,5.849999999999987,0.0,-28.553651999682188
1,0,220.79229,92,9680,crashed,0.83287543,-0.21802975,0.9319588,0.10210722,-2.2982726,-4.470583,1.0,0.0,253.70544696599245,-160.0,125.014315366745,0.0,0.0,2.0675976276397705,33.50000000000001,4.599999999999992,-9.0,-29.095070257782936
